pokemon_id,pokemon_name_en,pokemon_name_ko,pokemon_ko_status,move_id,move_name_en,move_name_ko,move_ko_status,move_type,move_type_ko,category,category_ko,source,confidence
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,hypnosis,Hypnosis,최면술,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,ice-punch,Ice Punch,냉동펀치,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,icy-wind,Icy Wind,얼다바람,official,ice,얼음,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,imprison,Imprison,봉인,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,knock-off,Knock Off,탁쳐서떨구기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,leaf-blade,Leaf Blade,리프블레이드,official,grass,풀,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,life-dew,Life Dew,생명의물방울,official,water,물,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,light-screen,Light Screen,빛의장막,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,low-kick,Low Kick,안다리걸기,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,low-sweep,Low Sweep,로킥,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,magic-room,Magic Room,매직룸,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,mean-look,Mean Look,검은눈빛,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,mega-kick,Mega Kick,메가톤킥,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,memento,Memento,추억의선물,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,misty-terrain,Misty Terrain,미스트필드,official,fairy,페어리,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,mystical-fire,Mystical Fire,매지컬플레임,official,fire,불꽃,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,night-shade,Night Shade,나이트헤드,official,ghost,고스트,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,night-slash,Night Slash,깜짝베기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,pain-split,Pain Split,아픔나누기,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,poison-jab,Poison Jab,독찌르기,official,poison,독,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,protect,Protect,방어,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,psych-up,Psych Up,자기암시,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,psychic,Psychic,사이코키네시스,official,psychic,에스퍼,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,psychic-terrain,Psychic Terrain,사이코필드,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,psycho-cut,Psycho Cut,사이코커터,official,psychic,에스퍼,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,psyshock,Psyshock,사이코쇼크,official,psychic,에스퍼,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,quick-guard,Quick Guard,퍼스트가드,official,fighting,격투,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,rain-dance,Rain Dance,비바라기,official,water,물,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,reflect,Reflect,리플렉터,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,rest,Rest,잠자기,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,reversal,Reversal,기사회생,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,rock-slide,Rock Slide,스톤샤워,official,rock,바위,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,rock-tomb,Rock Tomb,암석봉인,official,rock,바위,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,round,Round,돌림노래,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,sacred-sword,Sacred Sword,성스러운칼,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,safeguard,Safeguard,신비의부적,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,shadow-ball,Shadow Ball,섀도볼,official,ghost,고스트,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,shadow-claw,Shadow Claw,섀도크루,official,ghost,고스트,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,shadow-sneak,Shadow Sneak,야습,official,ghost,고스트,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,skill-swap,Skill Swap,스킬스웹,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,sleep-talk,Sleep Talk,잠꼬대,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,snore,Snore,코골기,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,solar-blade,Solar Blade,솔라블레이드,official,grass,풀,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,stone-edge,Stone Edge,스톤에지,official,rock,바위,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,stored-power,Stored Power,어시스트파워,official,psychic,에스퍼,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,substitute,Substitute,대타출동,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,sunny-day,Sunny Day,쾌청,official,fire,불꽃,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,swords-dance,Swords Dance,칼춤,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,taunt,Taunt,도발,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,thief,Thief,도둑질,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,throat-chop,Throat Chop,지옥찌르기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,thunder-punch,Thunder Punch,번개펀치,official,electric,전기,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,thunder-wave,Thunder Wave,전기자석파,official,electric,전기,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,thunderbolt,Thunderbolt,10만볼트,official,electric,전기,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,trick,Trick,트릭,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,trick-room,Trick Room,트릭룸,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,triple-axel,Triple Axel,트리플악셀,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,upper-hand,Upper Hand,기선제압,official,fighting,격투,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,vacuum-wave,Vacuum Wave,진공파,official,fighting,격투,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,wide-guard,Wide Guard,와이드가드,official,rock,바위,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,will-o-wisp,Will-O-Wisp,도깨비불,official,fire,불꽃,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,wonder-room,Wonder Room,원더룸,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,x-scissor,X-Scissor,시저크로스,official,bug,벌레,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-gallade,Mega Gallade,메가엘레이드,official_or_opgg_ko,zen-headbutt,Zen Headbutt,사념의박치기,official,psychic,에스퍼,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,aurora-veil,Aurora Veil,오로라베일,official,ice,얼음,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,avalanche,Avalanche,눈사태,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,bite,Bite,물기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,blizzard,Blizzard,눈보라,official,ice,얼음,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,block,Block,블록,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,body-slam,Body Slam,누르기,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,charm,Charm,애교부리기,official,fairy,페어리,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,chilling-water,Chilling Water,찬물끼얹기,needs_review,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,confuse-ray,Confuse Ray,이상한빛,official,ghost,고스트,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,crunch,Crunch,깨물어부수기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,curse,Curse,저주,official,ghost,고스트,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,destiny-bond,Destiny Bond,길동무,official,ghost,고스트,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,disable,Disable,사슬묶기,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,double-team,Double Team,그림자분신,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,draining-kiss,Draining Kiss,드레인키스,official,fairy,페어리,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,endure,Endure,버티기,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,facade,Facade,객기,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,fake-tears,Fake Tears,거짓울음,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,fling,Fling,내던지기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,frost-breath,Frost Breath,얼음숨결,official,ice,얼음,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,giga-impact,Giga Impact,기가임팩트,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,haze,Haze,흑안개,official,ice,얼음,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,helping-hand,Helping Hand,도우미,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,hex,Hex,병상첨병,official,ghost,고스트,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,hyper-beam,Hyper Beam,파괴광선,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,ice-beam,Ice Beam,냉동빔,official,ice,얼음,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,ice-fang,Ice Fang,얼음엄니,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,ice-punch,Ice Punch,냉동펀치,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,ice-shard,Ice Shard,얼음뭉치,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,ice-spinner,Ice Spinner,아이스스피너,needs_review,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,icicle-crash,Icicle Crash,고드름떨구기,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,icicle-spear,Icicle Spear,고드름침,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,icy-wind,Icy Wind,얼다바람,official,ice,얼음,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,imprison,Imprison,봉인,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,light-screen,Light Screen,빛의장막,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,nasty-plot,Nasty Plot,나쁜음모,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,night-shade,Night Shade,나이트헤드,official,ghost,고스트,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,pain-split,Pain Split,아픔나누기,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,payback,Payback,보복,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,phantom-force,Phantom Force,고스트다이브,official,ghost,고스트,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,poltergeist,Poltergeist,폴터가이스트,official,ghost,고스트,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,protect,Protect,방어,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,psych-up,Psych Up,자기암시,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,psychic,Psychic,사이코키네시스,official,psychic,에스퍼,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,rain-dance,Rain Dance,비바라기,official,water,물,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,reflect,Reflect,리플렉터,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,rest,Rest,잠자기,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,round,Round,돌림노래,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,safeguard,Safeguard,신비의부적,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,scary-face,Scary Face,겁나는얼굴,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,shadow-ball,Shadow Ball,섀도볼,official,ghost,고스트,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,sleep-talk,Sleep Talk,잠꼬대,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,snore,Snore,코골기,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,snowscape,Snowscape,설경,needs_review,ice,얼음,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,spikes,Spikes,압정뿌리기,official,ground,땅,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,spite,Spite,원한,official,ghost,고스트,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,substitute,Substitute,대타출동,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,switcheroo,Switcheroo,바꿔치기,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,taunt,Taunt,도발,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,thunder,Thunder,번개,official,electric,전기,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,thunder-wave,Thunder Wave,전기자석파,official,electric,전기,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,thunderbolt,Thunderbolt,10만볼트,official,electric,전기,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,trailblaze,Trailblaze,개척하기,manual_official_ko_fix,grass,풀,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,trick,Trick,트릭,official,psychic,에스퍼,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,triple-axel,Triple Axel,트리플악셀,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,water-pulse,Water Pulse,물의파동,official,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,weather-ball,Weather Ball,웨더볼,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
froslass,Froslass,눈여아,official_or_opgg_ko,will-o-wisp,Will-O-Wisp,도깨비불,official,fire,불꽃,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,aurora-veil,Aurora Veil,오로라베일,official,ice,얼음,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,avalanche,Avalanche,눈사태,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,bite,Bite,물기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,blizzard,Blizzard,눈보라,official,ice,얼음,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,block,Block,블록,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,body-slam,Body Slam,누르기,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,charm,Charm,애교부리기,official,fairy,페어리,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,chilling-water,Chilling Water,찬물끼얹기,needs_review,water,물,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,confuse-ray,Confuse Ray,이상한빛,official,ghost,고스트,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,crunch,Crunch,깨물어부수기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,curse,Curse,저주,official,ghost,고스트,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,destiny-bond,Destiny Bond,길동무,official,ghost,고스트,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,disable,Disable,사슬묶기,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,double-team,Double Team,그림자분신,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,draining-kiss,Draining Kiss,드레인키스,official,fairy,페어리,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,endure,Endure,버티기,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,facade,Facade,객기,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,fake-tears,Fake Tears,거짓울음,official,dark,악,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,fling,Fling,내던지기,official,dark,악,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,frost-breath,Frost Breath,얼음숨결,official,ice,얼음,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,giga-impact,Giga Impact,기가임팩트,official,normal,노말,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,haze,Haze,흑안개,official,ice,얼음,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,helping-hand,Helping Hand,도우미,official,normal,노말,status,변화,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,hex,Hex,병상첨병,official,ghost,고스트,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,hyper-beam,Hyper Beam,파괴광선,official,normal,노말,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,ice-beam,Ice Beam,냉동빔,official,ice,얼음,special,특수,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,ice-fang,Ice Fang,얼음엄니,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
mega-froslass,Mega Froslass,메가눈여아,official_or_opgg_ko,ice-punch,Ice Punch,냉동펀치,official,ice,얼음,physical,물리,opgg_rsc_pokemon_moves_array,rsc_verified
