entity_type,entity_id,source_numeric_id,name_en,name_ko,ko_status,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,source_file
move,double-shock,892,Double Shock,,needs_review,Electric,전기,physical,물리,120.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,gigaton-hammer,893,Gigaton Hammer,,needs_review,Steel,강철,physical,물리,160.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,comeuppance,894,Comeuppance,,needs_review,Dark,악,physical,물리,1.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,aqua-cutter,895,Aqua Cutter,,needs_review,Water,물,physical,물리,70.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,blazing-torque,896,Blazing Torque,,needs_review,Fire,불꽃,physical,물리,80.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,wicked-torque,897,Wicked Torque,,needs_review,Dark,악,physical,물리,80.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,noxious-torque,898,Noxious Torque,,needs_review,Poison,독,physical,물리,100.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,combat-torque,899,Combat Torque,,needs_review,Fighting,격투,physical,물리,100.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,magical-torque,900,Magical Torque,,needs_review,Fairy,페어리,physical,물리,100.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,blood-moon,901,Blood Moon,,needs_review,Normal,노말,special,특수,140.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,matcha-gotcha,902,Matcha Gotcha,,needs_review,Grass,풀,special,특수,80.0,90.0,data/reference/pokeapi_moves_full_ko.csv
move,syrup-bomb,903,Syrup Bomb,,needs_review,Grass,풀,special,특수,60.0,85.0,data/reference/pokeapi_moves_full_ko.csv
move,ivy-cudgel,904,Ivy Cudgel,,needs_review,Grass,풀,physical,물리,100.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,electro-shot,905,Electro Shot,일렉트로빔,official,Electric,전기,special,특수,130.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,tera-starstorm,906,Tera Starstorm,테라클러스터,official,Normal,노말,special,특수,120.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,fickle-beam,907,Fickle Beam,변덕레이저,official,Dragon,드래곤,special,특수,80.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,burning-bulwark,908,Burning Bulwark,화염의수호,official,Fire,불꽃,status,변화,0.0,0.0,data/reference/pokeapi_moves_full_ko.csv
move,thunderclap,909,Thunderclap,질풍신뢰,official,Electric,전기,special,특수,70.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,mighty-cleave,910,Mighty Cleave,파워풀에지,official,Rock,바위,physical,물리,95.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,tachyon-cutter,911,Tachyon Cutter,타키온커터,official,Steel,강철,special,특수,50.0,0.0,data/reference/pokeapi_moves_full_ko.csv
move,hard-press,912,Hard Press,하드프레스,official,Steel,강철,physical,물리,0.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,dragon-cheer,913,Dragon Cheer,드래곤옐,official,Dragon,드래곤,status,변화,0.0,0.0,data/reference/pokeapi_moves_full_ko.csv
move,alluring-voice,914,Alluring Voice,매혹의보이스,official,Fairy,페어리,special,특수,80.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,temper-flare,915,Temper Flare,열불내기,official,Fire,불꽃,physical,물리,75.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,supercell-slam,916,Supercell Slam,썬더다이브,official,Electric,전기,physical,물리,100.0,95.0,data/reference/pokeapi_moves_full_ko.csv
move,psychic-noise,917,Psychic Noise,사이코노이즈,official,Psychic,에스퍼,special,특수,75.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,upper-hand,918,Upper Hand,기선제압,official,Fighting,격투,physical,물리,65.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,malignant-chain,919,Malignant Chain,악독사슬,official,Poison,독,special,특수,100.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-rush,10001,Shadow Rush,,needs_review,Shadow,다크,physical,물리,55.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-blast,10002,Shadow Blast,,needs_review,Shadow,다크,physical,물리,80.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-blitz,10003,Shadow Blitz,,needs_review,Shadow,다크,physical,물리,40.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-bolt,10004,Shadow Bolt,,needs_review,Shadow,다크,special,특수,75.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-break,10005,Shadow Break,,needs_review,Shadow,다크,physical,물리,75.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-chill,10006,Shadow Chill,,needs_review,Shadow,다크,special,특수,75.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-end,10007,Shadow End,,needs_review,Shadow,다크,physical,물리,120.0,60.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-fire,10008,Shadow Fire,,needs_review,Shadow,다크,special,특수,75.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-rave,10009,Shadow Rave,,needs_review,Shadow,다크,special,특수,70.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-storm,10010,Shadow Storm,,needs_review,Shadow,다크,special,특수,95.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-wave,10011,Shadow Wave,,needs_review,Shadow,다크,special,특수,50.0,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-down,10012,Shadow Down,,needs_review,Shadow,다크,status,변화,,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-half,10013,Shadow Half,,needs_review,Shadow,다크,special,특수,,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-hold,10014,Shadow Hold,,needs_review,Shadow,다크,status,변화,,,data/reference/pokeapi_moves_full_ko.csv
move,shadow-mist,10015,Shadow Mist,,needs_review,Shadow,다크,status,변화,,100.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-panic,10016,Shadow Panic,,needs_review,Shadow,다크,status,변화,,90.0,data/reference/pokeapi_moves_full_ko.csv
move,shadow-shed,10017,Shadow Shed,,needs_review,Shadow,다크,status,변화,,,data/reference/pokeapi_moves_full_ko.csv
move,shadow-sky,10018,Shadow Sky,,needs_review,Shadow,다크,status,변화,,,data/reference/pokeapi_moves_full_ko.csv
item,master-ball,1,Master Ball,마스터볼,official,Standard balls,0,Catches a wild Pokémon every time.,,,,data/reference/pokeapi_items_full_ko.csv
item,ultra-ball,2,Ultra Ball,하이퍼볼,official,Standard balls,800,Tries to catch a wild Pokémon.  Success rate is 2×.,,,,data/reference/pokeapi_items_full_ko.csv
item,great-ball,3,Great Ball,수퍼볼,official,Standard balls,600,Tries to catch a wild Pokémon.  Success rate is 1.5×.,,,,data/reference/pokeapi_items_full_ko.csv
item,poke-ball,4,Poké Ball,몬스터볼,official,Standard balls,200,Tries to catch a wild Pokémon.,,,,data/reference/pokeapi_items_full_ko.csv
item,safari-ball,5,Safari Ball,사파리볼,official,Standard balls,0,Tries to catch a wild Pokémon in the Great Marsh or Safari Zone.  Success rate is 1.5×.,,,,data/reference/pokeapi_items_full_ko.csv
item,net-ball,6,Net Ball,넷트볼,official,Special balls,1000,Tries to catch a wild Pokémon.  Success rate is 3× for water and bug Pokémon.,,,,data/reference/pokeapi_items_full_ko.csv
item,dive-ball,7,Dive Ball,다이브볼,official,Special balls,1000,"Tries to catch a wild Pokémon. Success rate is 3.5× when underwater, fishing, or surfing.",,,,data/reference/pokeapi_items_full_ko.csv
item,nest-ball,8,Nest Ball,네스트볼,official,Special balls,1000,"Tries to catch a wild Pokémon.  Success rate is 3.9× for level 1 Pokémon, and drops steadily to 1× at level 30.",,,,data/reference/pokeapi_items_full_ko.csv
item,repeat-ball,9,Repeat Ball,리피드볼,official,Special balls,1000,Tries to catch a wild Pokémon.  Success rate is 3× for previously-caught Pokémon.,,,,data/reference/pokeapi_items_full_ko.csv
item,timer-ball,10,Timer Ball,타이마볼,official,Special balls,1000,"Tries to catch a wild Pokémon. Success rate increases by 0.1× (Gen V: 0.3×) every turn, to a max of 4×.",,,,data/reference/pokeapi_items_full_ko.csv
item,luxury-ball,11,Luxury Ball,럭셔리볼,official,Special balls,3000,Tries to catch a wild Pokémon.  Caught Pokémon start with 200 happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,premier-ball,12,Premier Ball,프레미어볼,official,Special balls,20,Tries to catch a wild Pokémon.,,,,data/reference/pokeapi_items_full_ko.csv
item,dusk-ball,13,Dusk Ball,다크볼,official,Special balls,1000,Tries to catch a wild Pokémon.  Success rate is 3.5× at night and in caves.,,,,data/reference/pokeapi_items_full_ko.csv
item,heal-ball,14,Heal Ball,힐볼,official,Special balls,300,Tries to catch a wild Pokémon.  Caught Pokémon are immediately healed.,,,,data/reference/pokeapi_items_full_ko.csv
item,quick-ball,15,Quick Ball,퀵볼,official,Special balls,1000,"Tries to catch a wild Pokémon. Success rate is 4× (Gen V: 5×), but only on the first turn.",,,,data/reference/pokeapi_items_full_ko.csv
item,cherish-ball,16,Cherish Ball,프레셔스볼,official,Special balls,0,Tries to catch a wild Pokémon.,,,,data/reference/pokeapi_items_full_ko.csv
item,potion,17,Potion,상처약,official,Healing,200,Restores 20 HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,antidote,18,Antidote,해독제,official,Status cures,200,Cures poison.,,,,data/reference/pokeapi_items_full_ko.csv
item,burn-heal,19,Burn Heal,화상치료제,official,Status cures,200,Cures a burn.,,,,data/reference/pokeapi_items_full_ko.csv
item,ice-heal,20,Ice Heal,얼음상태치료제,official,Status cures,200,Cures freezing.,,,,data/reference/pokeapi_items_full_ko.csv
item,awakening,21,Awakening,잠깨는약,official,Status cures,200,Cures sleep.,,,,data/reference/pokeapi_items_full_ko.csv
item,paralyze-heal,22,Paralyze Heal,마비치료제,official,Status cures,200,Cures paralysis.,,,,data/reference/pokeapi_items_full_ko.csv
item,full-restore,23,Full Restore,회복약,official,Healing,3000,Restores HP to full and cures any status ailment and confusion.,,,,data/reference/pokeapi_items_full_ko.csv
item,max-potion,24,Max Potion,풀회복약,official,Healing,2500,Restores HP to full.,,,,data/reference/pokeapi_items_full_ko.csv
item,hyper-potion,25,Hyper Potion,고급상처약,official,Healing,1500,Restores 200 HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,super-potion,26,Super Potion,좋은상처약,official,Healing,700,Restores 50 HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,full-heal,27,Full Heal,만병통치제,official,Status cures,400,Cures any status ailment and confusion.,,,,data/reference/pokeapi_items_full_ko.csv
item,revive,28,Revive,기력의조각,official,Revival,2000,Revives with half HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,max-revive,29,Max Revive,기력의덩어리,official,Revival,4000,Revives with full HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,fresh-water,30,Fresh Water,맛있는물,official,Healing,200,Restores 50 HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,soda-pop,31,Soda Pop,미네랄사이다,official,Healing,300,Restores 60 HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,lemonade,32,Lemonade,후르츠밀크,official,Healing,400,Restores 80 HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,moomoo-milk,33,Moomoo Milk,튼튼밀크,official,Healing,600,Restores 100 HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,energy-powder,34,Energy Powder,힘의가루,official,Healing,500,"Restores 50 HP, but lowers happiness.",,,,data/reference/pokeapi_items_full_ko.csv
item,energy-root,35,Energy Root,힘의뿌리,official,Healing,1200,"Restores 200 HP, but lowers happiness.",,,,data/reference/pokeapi_items_full_ko.csv
item,heal-powder,36,Heal Powder,만능가루,official,Status cures,300,"Cures any status ailment, but lowers happiness.",,,,data/reference/pokeapi_items_full_ko.csv
item,revival-herb,37,Revival Herb,부활초,official,Revival,2800,"Revives with full HP, but lowers happiness.",,,,data/reference/pokeapi_items_full_ko.csv
item,ether,38,Ether,PP에이드,official,PP recovery,1200,Restores 10 PP for one move.,,,,data/reference/pokeapi_items_full_ko.csv
item,max-ether,39,Max Ether,PP회복,official,PP recovery,2000,Restores PP to full for one move.,,,,data/reference/pokeapi_items_full_ko.csv
item,elixir,40,Elixir,PP에이더,official,PP recovery,3000,Restores 10 PP for each move.,,,,data/reference/pokeapi_items_full_ko.csv
item,max-elixir,41,Max Elixir,PP맥스,official,PP recovery,4500,Restores PP to full for each move.,,,,data/reference/pokeapi_items_full_ko.csv
item,lava-cookie,42,Lava Cookie,용암전병,official,Status cures,350,Cures any status ailment and confusion.,,,,data/reference/pokeapi_items_full_ko.csv
item,berry-juice,43,Berry Juice,나무열매쥬스,official,Healing,200,Restores 20 HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,sacred-ash,44,Sacred Ash,성스러운분말,official,Revival,50000,Revives all fainted Pokémon with full HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,hp-up,45,HP Up,맥스업,official,Vitamins,10000,Raises HP effort and happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,protein,46,Protein,타우린,official,Vitamins,10000,Raises Attack effort and happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,iron,47,Iron,사포닌,official,Vitamins,10000,Raises Defense effort and happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,carbos,48,Carbos,알칼로이드,official,Vitamins,10000,Raises Speed effort and happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,calcium,49,Calcium,리보플라빈,official,Vitamins,10000,Raises Special Attack effort and happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,rare-candy,50,Rare Candy,이상한사탕,official,Vitamins,10000,Causes a level-up and raises happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,pp-up,51,PP Up,포인트업,official,Vitamins,10000,Raises a move’s max PP by 20%.,,,,data/reference/pokeapi_items_full_ko.csv
item,zinc,52,Zinc,키토산,official,Vitamins,10000,Raises Special Defense and happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,pp-max,53,PP Max,포인트맥스,official,Vitamins,10000,Raises a move’s max PP by 60%.,,,,data/reference/pokeapi_items_full_ko.csv
item,old-gateau,54,Old Gateau,숲의양갱,official,Status cures,350,Cures any status ailment and confusion.,,,,data/reference/pokeapi_items_full_ko.csv
item,guard-spec,55,Guard Spec.,이펙트가드,official,Stat boosts,1500,Prevents stat changes in battle for five turns in battle.  Raises happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,dire-hit,56,Dire Hit,크리티컬커터,official,Stat boosts,1000,Increases the chance of a critical hit in battle.  Raises happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,x-attack,57,X Attack,플러스파워,official,Stat boosts,1000,Raises Attack by one stage in battle.  Raises happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,x-defense,58,X Defense,디펜드업,official,Stat boosts,2000,Raises Defense by one stage in battle.  Raises happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,x-speed,59,X Speed,스피드업,official,Stat boosts,1000,Raises Speed by one stage in battle.  Raises happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,x-accuracy,60,X Accuracy,잘-맞히기,official,Stat boosts,1000,Raises accuracy by one stage in battle.  Raises happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,x-sp-atk,61,X Sp. Atk,스페셜업,official,Stat boosts,1000,Raises Special Attack by one stage in battle.  Raises happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,x-sp-def,62,X Sp. Def,스페셜가드,official,Stat boosts,2000,Raises Special Defense by one stage in battle.  Raises happiness.,,,,data/reference/pokeapi_items_full_ko.csv
item,poke-doll,63,Poké Doll,삐삐인형,official,Spelunking,300,Ends a wild battle.,,,,data/reference/pokeapi_items_full_ko.csv
item,fluffy-tail,64,Fluffy Tail,에나비꼬리,official,Spelunking,100,Ends a wild battle.,,,,data/reference/pokeapi_items_full_ko.csv
item,blue-flute,65,Blue Flute,파랑비드로,official,Flutes,20,Cures sleep.,,,,data/reference/pokeapi_items_full_ko.csv
item,yellow-flute,66,Yellow Flute,노랑비드로,official,Flutes,20,Cures confusion.,,,,data/reference/pokeapi_items_full_ko.csv
item,red-flute,67,Red Flute,빨강비드로,official,Flutes,20,Cures attraction.,,,,data/reference/pokeapi_items_full_ko.csv
item,black-flute,68,Black Flute,검정비드로,official,Spelunking,20,Halves the wild Pokémon encounter rate.,,,,data/reference/pokeapi_items_full_ko.csv
item,white-flute,69,White Flute,하양비드로,official,Spelunking,20,Doubles the wild Pokémon encounter rate.,,,,data/reference/pokeapi_items_full_ko.csv
item,shoal-salt,70,Shoal Salt,여울소금,official,Collectibles,20,No effect. Gen III: Trade four and four Shoal Shells for a Shell Bell.,,,,data/reference/pokeapi_items_full_ko.csv
item,shoal-shell,71,Shoal Shell,여울조개껍질,official,Collectibles,20,No effect. Gen III: Trade four and four Shoal Salts for a Shell Bell.,,,,data/reference/pokeapi_items_full_ko.csv
item,red-shard,72,Red Shard,빨강조각,official,Collectibles,1000,No effect. Can be traded for items or moves.,,,,data/reference/pokeapi_items_full_ko.csv
item,blue-shard,73,Blue Shard,파랑조각,official,Collectibles,1000,No effect. Can be traded for items or moves.,,,,data/reference/pokeapi_items_full_ko.csv
item,yellow-shard,74,Yellow Shard,노랑조각,official,Collectibles,1000,No effect. Can be traded for items or moves.,,,,data/reference/pokeapi_items_full_ko.csv
item,green-shard,75,Green Shard,초록조각,official,Collectibles,1000,No effect. Can be traded for items or moves.,,,,data/reference/pokeapi_items_full_ko.csv
item,super-repel,76,Super Repel,실버스프레이,official,Spelunking,700,"For 200 steps, prevents wild encounters of level lower than your party’s lead Pokémon.",,,,data/reference/pokeapi_items_full_ko.csv
item,max-repel,77,Max Repel,골드스프레이,official,Spelunking,900,"For 250 steps, prevents wild encounters of level lower than your party’s lead Pokémon.",,,,data/reference/pokeapi_items_full_ko.csv
item,escape-rope,78,Escape Rope,동굴탈출로프,official,Spelunking,300,Transports user to the outside entrance of a cave.,,,,data/reference/pokeapi_items_full_ko.csv
item,repel,79,Repel,벌레회피스프레이,official,Spelunking,400,"For 100 steps, prevents wild encounters of level lower than your party’s lead Pokémon.",,,,data/reference/pokeapi_items_full_ko.csv
item,sun-stone,80,Sun Stone,태양의돌,official,Evolution,3000,"Evolves a Cottonee into Whimsicott, a Gloom into Bellossom, a Petilil into Lilligant, or a Sunkern into Sunflora.",,,,data/reference/pokeapi_items_full_ko.csv
item,moon-stone,81,Moon Stone,달의돌,official,Evolution,3000,"Evolves a Clefairy into Clefable, a Jigglypuff into Wigglytuff, a Munna into Musharna, a Nidorina into Nidoqueen, a Nidorino into Nidoking, or a Skitty into Delcatty.",,,,data/reference/pokeapi_items_full_ko.csv
item,fire-stone,82,Fire Stone,불꽃의돌,official,Evolution,3000,"Evolves an Eevee into Flareon, a Growlithe into Arcanine, a Pansear into Simisear, or a Vulpix into Ninetales.",,,,data/reference/pokeapi_items_full_ko.csv
item,thunder-stone,83,Thunder Stone,천둥의돌,official,Evolution,3000,"Evolves an Eelektrik into Eelektross, an Eevee into Jolteon, or a Pikachu into Raichu.",,,,data/reference/pokeapi_items_full_ko.csv
item,water-stone,84,Water Stone,물의돌,official,Evolution,3000,"Evolves an Eevee into Vaporeon, a Lombre into Ludicolo, a Panpour into Simipour, a Poliwhirl into Poliwrath, a Shellder into Cloyster, or a Staryu into Starmie.",,,,data/reference/pokeapi_items_full_ko.csv
item,leaf-stone,85,Leaf Stone,리프의돌,official,Evolution,3000,"Evolves an Exeggcute into Exeggutor, a Gloom into Vileplume, a Nuzleaf into Shiftry, a Pansage into Simisage, or a Weepinbell into Victreebel.",,,,data/reference/pokeapi_items_full_ko.csv
item,tiny-mushroom,86,Tiny Mushroom,작은버섯,official,Loot,500,"Fire Red and Leaf Green: Trade two for prior Level-up moves. Sell for 250 Pokédollars, or to Hungry Maid for 500 Pokédollars.",,,,data/reference/pokeapi_items_full_ko.csv
item,big-mushroom,87,Big Mushroom,큰버섯,official,Loot,5000,"Fire Red and Leaf Green: Trade for prior Level-up moves. Sell for 2500 Pokédollars, or to Hungry Maid for 5000 Pokédollars.",,,,data/reference/pokeapi_items_full_ko.csv
item,pearl,88,Pearl,진주,official,Loot,2000,"Sell for 700 Pokédollars, or to Ore Collector for 1400 Pokédollars.",,,,data/reference/pokeapi_items_full_ko.csv
item,big-pearl,89,Big Pearl,큰진주,official,Loot,8000,"Sell for 3750 Pokédollars, or to Ore Collector for 7500 Pokédollars.",,,,data/reference/pokeapi_items_full_ko.csv
item,stardust,90,Stardust,별의모래,official,Loot,3000,"Sell for 1000 Pokédollars, or to Ore Collector for 2000 Pokédollars.",,,,data/reference/pokeapi_items_full_ko.csv
item,star-piece,91,Star Piece,별의조각,official,Loot,12000,"Platinum: Trade for one of each color Shard. Black and White: Trade for PP Up. Sell for 4900 Pokédollars, or to Ore Collector for 9800 Pokédollars.",,,,data/reference/pokeapi_items_full_ko.csv
item,nugget,92,Nugget,금구슬,official,Loot,10000,"Sell for 5000 Pokédollars, or to Ore Collector for 10000 Pokédollars.",,,,data/reference/pokeapi_items_full_ko.csv
item,heart-scale,93,Heart Scale,하트비늘,official,Collectibles,100,No effect. Can be traded for prior Level-up moves.,,,,data/reference/pokeapi_items_full_ko.csv
item,honey,94,Honey,달콤한꿀,official,Dex completion,900,,,,,data/reference/pokeapi_items_full_ko.csv
item,growth-mulch,95,Growth Mulch,무럭무럭비료,official,Mulch,200,"Growing time of berries is reduced, but the soil dries out faster.",,,,data/reference/pokeapi_items_full_ko.csv
item,damp-mulch,96,Damp Mulch,축축이비료,official,Mulch,200,"Growing time of berries is increased, but the soil dries out slower.",,,,data/reference/pokeapi_items_full_ko.csv
item,stable-mulch,97,Stable Mulch,오래오래비료,official,Mulch,200,Berries stay on the plant for longer than their usual time.,,,,data/reference/pokeapi_items_full_ko.csv
item,gooey-mulch,98,Gooey Mulch,끈적끈적비료,official,Mulch,200,Berries regrow from dead plants an increased number of times.,,,,data/reference/pokeapi_items_full_ko.csv
item,root-fossil,99,Root Fossil,뿌리화석,official,Dex completion,7000,Can be revived into a Lileep.,,,,data/reference/pokeapi_items_full_ko.csv
item,claw-fossil,100,Claw Fossil,발톱화석,official,Dex completion,7000,Can be revived into an Anorith.,,,,data/reference/pokeapi_items_full_ko.csv
item,helix-fossil,101,Helix Fossil,조개화석,official,Dex completion,7000,Can be revived into an Omanyte.,,,,data/reference/pokeapi_items_full_ko.csv
item,dome-fossil,102,Dome Fossil,껍질화석,official,Dex completion,7000,Can be revived into a Kabuto.,,,,data/reference/pokeapi_items_full_ko.csv
item,old-amber,103,Old Amber,비밀의호박,official,Dex completion,10000,Can be revived into an Aerodactyl.,,,,data/reference/pokeapi_items_full_ko.csv
item,armor-fossil,104,Armor Fossil,방패의화석,official,Dex completion,7000,Can be revived into a Shieldon.,,,,data/reference/pokeapi_items_full_ko.csv
item,skull-fossil,105,Skull Fossil,두개의화석,official,Dex completion,7000,Can be revived into a Cranidos.,,,,data/reference/pokeapi_items_full_ko.csv
item,rare-bone,106,Rare Bone,귀중한뼈,official,Loot,5000,"Sell for 5000 Pokédollars, or to Bone Man for 10000 Pokédollars.",,,,data/reference/pokeapi_items_full_ko.csv
item,shiny-stone,107,Shiny Stone,빛의돌,official,Evolution,3000,"Evolves a Minccino into Cinccino, a Roselia into Roserade, or a Togetic into Togekiss.",,,,data/reference/pokeapi_items_full_ko.csv
item,dusk-stone,108,Dusk Stone,어둠의돌,official,Evolution,3000,"Evolves a Lampent into Chandelure, a Misdreavus into Mismagius, or a Murkrow into Honchkrow.",,,,data/reference/pokeapi_items_full_ko.csv
item,dawn-stone,109,Dawn Stone,각성의돌,official,Evolution,3000,Evolves a male Kirlia into Gallade or a female Snorunt into Froslass.,,,,data/reference/pokeapi_items_full_ko.csv
item,oval-stone,110,Oval Stone,동글동글돌,official,Evolution,2000,Level-up during Day on a Happiny: Holder evolves into Chansey.,,,,data/reference/pokeapi_items_full_ko.csv
item,odd-keystone,111,Odd Keystone,쐐기돌,official,Dex completion,2100,Use on the tower on Route 209 to encounter Spiritomb if you have at least 32 Underground greetings.,,,,data/reference/pokeapi_items_full_ko.csv
item,adamant-orb,112,Adamant Orb,금강옥,official,Species-specific,0,Boosts the damage from Dialga’s Dragon-type and Steel-type moves by 20%.,,,,data/reference/pokeapi_items_full_ko.csv
item,lustrous-orb,113,Lustrous Orb,백옥,official,Species-specific,0,Boosts the damage from Palkia’s Dragon-type and Water-type moves by 20%.,,,,data/reference/pokeapi_items_full_ko.csv
item,grass-mail,114,Grass Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,flame-mail,115,Flame Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,bubble-mail,116,Bubble Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,bloom-mail,117,Bloom Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,tunnel-mail,118,Tunnel Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,steel-mail,119,Steel Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,heart-mail,120,Heart Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,snow-mail,121,Snow Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,space-mail,122,Space Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,air-mail,123,Air Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,mosaic-mail,124,Mosaic Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,brick-mail,125,Brick Mail,,needs_review,All mail,50,Lets a Trainer write a message and send it via Pokémon trade.,,,,data/reference/pokeapi_items_full_ko.csv
item,cheri-berry,126,Cheri Berry,버치열매,official,Medicine,80,Held: Consumed when paralyzed to cure paralysis.,,,,data/reference/pokeapi_items_full_ko.csv
item,chesto-berry,127,Chesto Berry,유루열매,official,Medicine,80,Held: Consumed when asleep to cure sleep.,,,,data/reference/pokeapi_items_full_ko.csv
item,pecha-berry,128,Pecha Berry,복슝열매,official,Medicine,80,Held: Consumed when poisoned to cure poison.,,,,data/reference/pokeapi_items_full_ko.csv
item,rawst-berry,129,Rawst Berry,복분열매,official,Medicine,80,Held: Consumed when burned to cure a burn.,,,,data/reference/pokeapi_items_full_ko.csv
item,aspear-berry,130,Aspear Berry,배리열매,official,Medicine,80,Held: Consumed when frozen to cure frozen.,,,,data/reference/pokeapi_items_full_ko.csv
item,leppa-berry,131,Leppa Berry,과사열매,official,Medicine,80,Held: Consumed when a move runs out of PP to restore its PP by 10.,,,,data/reference/pokeapi_items_full_ko.csv
item,oran-berry,132,Oran Berry,오랭열매,official,Medicine,80,Held: Consumed at 1/2 max HP to recover 10 HP.,,,,data/reference/pokeapi_items_full_ko.csv
item,persim-berry,133,Persim Berry,시몬열매,official,Medicine,80,Held: Consumed when confused to cure confusion.,,,,data/reference/pokeapi_items_full_ko.csv
